timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
7550,0.4,-0.28,0.27,-1.72,42.91,1.34
7600,0.41,-0.1,0.52,-2.64,56.99,35.25
7650,0.55,0.07,0.77,3.68,-19.41,17
7700,0.5,0.22,0.83,-60.22,29.52,17.23
7750,0.14,-0.26,0.9,-131.95,131.92,-23.09
7800,0.19,-0.13,1.46,-173.46,186.46,-30
7850,-0.14,-0.38,1.46,-140.25,204.19,-40.15
7900,-0.12,-0.45,1.96,-59.82,72.48,-16.62
7950,-0.17,-0.45,1.34,-2.96,19.42,-9.25
8000,-0.13,-0.44,1.02,55.73,-13.24,-11.28
8050,-0.08,-0.47,0.96,40.37,-11.09,2.02
8100,-0.06,-0.35,1.02,34.95,-4.56,5.4
8150,-0.03,-0.35,0.9,17.1,-1.69,1.61
8200,-0.06,-0.32,0.96,17.81,0.79,1.63
8250,-0.08,-0.27,1.09,13.82,0.64,3.3
8300,-0.04,-0.21,0.9,6.68,-1.14,2.37
8350,-0.05,-0.23,1.02,5.56,1.03,-0.8
8400,-0.05,-0.33,1.02,3.67,-0.44,0.82
8450,-0.05,-0.25,1.02,4.1,-1.71,1.58
8500,-0.05,-0.23,1.02,3.31,-1.6,2.33
8550,-0.05,-0.27,1.02,-8.61,-2.94,0.64
8600,-0.05,-0.25,1.02,-7.82,-1.66,-1.59
8650,-0.07,-0.25,1.02,-7.74,-2.08,-2.14
8700,-0.08,-0.29,1.02,0.79,-1.18,0.5
8750,-0.05,-0.27,1.02,-4.84,-3.58,1.49
